title,score,binary_genre ('Adventure','Cars','Comedy','Dementia','Demons','Drama','Ecchi','Fantasy','Game','Harem','Hentai','Historical','Horror','Josei','Kids','Magic','Martial Arts','Mecha','Military','Music','Mystery','Parody','Police','Psychological','Romance','Samurai','School','Sci-Fi','Seinen','Shoujo Ai','Shoujo','Shounen Ai','Shounen','Slice of Life','Space','Sports','Super Power','Supernatural','Thriller','Vampire','Yaoi')
Kimi no Iru Machi OVA,7.14,00000100000000000000000010000000000000000
Iria: Zeiram The Animation,7.14,10000000000000000000000000000000001000000
Kare Baka: Wagahai no Kare wa Baka de R,5.91,00000000000000000000000010000000000000000
Hoshi Neko Fullhouse,5.91,00100000000000000000000000000000000000000
Garo: Guren no Tsuki,5.91,00001001000000010000000000000000000000000
Chouon Senshi Borgman 2: Shin Seiki 2058,5.91,00001000000000000000000000010000000000000
Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,5.91,00000000000000000100001000000000000000000
Soul Worker: Your Destiny Awaits,5.92,00000001000000000000000000000000000000000
Shin Hurricane Polymar,5.92,00000000000000001000000000000000000010000
Nanairo Kakumei,5.92,00000000000000000000000000100000000000000
Mon-Soni! D'Artagnan no Idol Sengen,5.92,00000000100000000001000000000000000000000
Gantz,7.14,00000100000010000000000100010000000001000
Eromanga-sensei OVA,7.14,00000110000000000000000000000000000000000
Gunparade Orchestra,5.92,00000000000000000110000010010000000000000
Duel Masters Victory V3,5.92,10100000000000000000000000000000000000000
Chicchana Yukitsukai Sugar,7.14,00000001000000000000000000000000000000000
Cyclops Shoujo Saipuu,5.92,00100000000000000000000000100000000000000
YAT Anshin! Uchuu Ryokou,7.15,00100000000000000000000000010000000000000
Uchuu Densetsu Ulysses 31,7.15,10000000000000000000000000010000000000000
Bouken! Iczer 3,5.92,10000000000000000000000000000000000000000
Yuukan Club,5.93,00100000000000000000000000100000000000000
Urikupen Kyuujo-tai,5.93,00100000000000000000000000000000000000000
Tomie,5.93,00000000000011000000000000000000000000000
Peeping Life: World History,5.93,00100000000000000000000000000000000000000
Mahoujin Guruguru (2017),7.9,00100001000000010000000000000000000000000
Jungle wa Itsumo Hare nochi Guu,7.9,00100000000000000000000000000000000000000
Jormungand,7.9,10000000000000000000000000000000000000000
Higashi no Eden,7.89,00000100000000000000100010010000000000000
Kishin Houkou Demonbane (TV) Specials,5.93,00000000000000000100000000010000000000000
Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,7.9,00000100000000000100000000010000000010000
Douluo Dalu 2nd Season,7.9,10000000000100001000000000000000000001000
Naked Wolves,5.94,00000000000000100000000000000000000100000
Lion meets HachiClo,5.94,00000000000000000000000000001000000000000
Kikou Kai Galient OVA,5.94,00000001000000000000000000010000000000000
Bobunemimimmi Specials,5.94,00000000000000000000010000000000000000000
Ayane-chan High Kick!,5.94,00000000000000000000000000000000100000000
Zettai Bouei Leviathan: Mini Takibi Gekijou,5.95,00000000000000010000000000000000000000000
Val x Love,5.95,00100010000000000000000010100000000001000
Seto no Hanayome Fan Disc,7.14,00000000000000000000010000000000000000000
Sasameki Koto,7.15,00000000000000000000000010100000000000000
Sansha Sanyou,7.15,00100000000000000000000000000000000000000
Saint Seiya: Soul of Gold,7.15,10000001000000000000000000010000000000000
Saishuu Heiki Kanojo: Another Love Song,7.15,00000000000000000000000010000000000000000
Project ARMS: The 2nd Chapter,7.15,00000001000000001000000000000000000010000
Onegai My Melody,7.15,00000000000000010000000000000000000000000
NG Knight Ramune & 40,7.15,00100001000000000100000000000000000000000
Muv-Luv Alternative: Total Eclipse,7.15,00000000000000000110000000000000000000000
Shounen Ashibe: Go! Go! Goma-chan 4,5.95,00100000000000000000000000000000000000000
Rio: Rainbow Gate!,5.95,00100000000000000000000000000000000000000
Mekakucity Actors,7.15,00100000000000000000000000000000000011000
Mahou Shoujo-tai Arusu,7.15,00100001000000000000000000000000000000000
Kantoku Fuyuki Todoki,5.95,00000000000001000000000000000000000000000
Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,5.95,00000100010000000000000010000000000000000
Ishida to Asakura,5.95,00000000000000000000000000100000000000000
Heybot!,5.95,00100000000000000000010000000000000000000
Genocyber,5.95,00000000000010000000000100010000000000000
Cleopatra D.C.,5.95,10000000000000000000000000000000000000000
Avenger,5.95,00000001000000000000000000010000000000000
Battle Spirits: Double Drive,5.95,00000000100000100000000000000000000000000
Miracle Shoujo Limit-chan,5.96,00000000000000010000000000110010000000000
Hoozuki no Reitetsu 2nd Season OVA,7.13,00001001000000000000000000001000000000000
Hiatari Ryoukou!,7.15,00000000000000000000000010100010000000000
Mousou Dairinin,7.72,00010100000000000000001100000000000001000
Mairimashita! Iruma-kun,7.71,00001001000000000000000000100000100000000
Gunnm,7.15,00000000000000000100000000010000000000000
H2O: Footprints in the Sand,7.15,00000000000000000000000010000000000000000
Gravitation,7.15,00000000000000000001000010000010000000000
Lupin III,7.72,10100000000000000000100000000000000000000
Fate/Zero Remix,7.15,00000001000000000000000000000000000000000
Dual! Parallel Lun-Lun Monogatari,7.15,00100000010000000100000000010000000000000
Dragon League,7.15,00100001000000000000000000000000000100000
Full Metal Panic!,7.72,00100000000000000010000000010000000000000
Di Gi Charat Nyo,7.15,00000001000000000000000000000000000000000
Eikoku Koi Monogatari Emma,7.72,00000100000100000000000010000000000000000
Doupo Cangqiong 2nd Season,7.72,10001000000100001000000010000000000000000
Ani ni Tsukeru Kusuri wa Nai! 2,7.72,00000000000000000000000000100000000000000
Fairy Gone,5.96,00001001000000010000000000000000000000000
Aikatsu Stars!,7.72,00000000000000000000000000100010000000000
Anime Oyako Gekijou,5.96,10000001000100000000000000000000000000000
Animation!,5.96,00110001000000000001000000000000000000000
Ba La La Xiao Mo Xian Zhi: Qiji Wubu,5.96,00000000000000010000000000000000000000000
Guardian Hearts-Power UP!,5.97,00100011010000010000000000000000000000000
Gakkou no Yuurei,5.97,00000000000010000000000000000000000000000
Chu Feng: B.E.E,5.97,00100001000000000100000010010000000000000
City Hunter 3,7.9,00100000000000000000100000000000000000000
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),7.91,00000100000000000000000100000000000000000
Tasogare Otome x Amnesia,7.91,00000000000000000000100010100000100000000
Saint Seiya,7.91,00000001000000000000000000010000000000000
Baku Tech! Bakugan Gachi,5.97,00000000100000000000000000000000000000000
Angel Cop,5.97,00000000000000000000000000010000000000000
Nurse Witch Komugi-chan R,5.98,00000000000000010000000000000000000000000
Melty Lancer,5.98,00100000000000000000000000010000000000000
Captain Future,7.15,10000000000000000000000000010000000000000
Cardfight!! Vanguard,7.15,10001000100000000000000000000000000000000
Bosco Daibouken,7.15,10000000000000000000000000000000000000000
Boogiepop wa Warawanai (2019),7.15,00000000000000000000100000000000000000000
Witch Craft Works,7.16,00000001000000010000000000001000000000000
Uta no☆Prince-sama♪ Maji Love Revolutions,7.16,00000000010000000001000010100000000000000
AIKa Zero,5.98,10000010000000000000000000000000000000000
Marvel Future Avengers 2nd Season,5.99,00000000000000000000000000000000000010000
Marginal Prince: Gekkeiju no Ouji-tachi,5.99,00000000000000000000000000100000000000000
Divergence Eve,5.99,00100100000000000110000000010000000000000
"Diabolik Lovers More,Blood",5.99,00000000000000000000000000100010000000000
Touhou Niji Sousaku Doujin Anime: Musou Kakyou,7.16,00000000000000000000000000000000000000010
Tetsuwan Birdy,7.16,00100000000000000000000000010000000000000
Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,7.16,00000100000100000000000001000000000000000
Nisekoi: OVA,7.16,00100000000000010000010010000000000000000
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,7.73,00000100000000010000000000000000000000000
Turn A Gundam,7.73,10000100000000000010000010010000001000000
Shingeki no Bahamut: Genesis,7.73,10001000000000010000000000000000000001000
Ranma ½ Super,7.73,00100000000000001000000010000000100000000
Kodomo no Jikan OVA,7.16,00000010000000000000000000000000000000000
Owari no Seraph: Nagoya Kessen-hen,7.73,00000100000000000010000000000000000001010
Aria The Animation,7.73,00000000000000000000000000010000100000000
Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,7.74,00000001000000010000000000000000000000000
Wu Geng Ji 2nd Season,7.74,00000000000100001000000000000000000001000
Urusei Yatsura,7.74,10100100000000000000000000010000000000000
To LOVE-Ru Darkness 2nd Specials,7.74,00000010010000000000000010110000000000000
Zero kara Hajimeru Mahou no Sho,7.17,10000000000000010000000000000000000000000
Yoroiden Samurai Troopers,7.17,00000000000000000000000001010000000000000
Tonari no Kyuuketsuki-san,7.17,00000000000000000000000000000100010001000
Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,7.17,00100000000000000000000000000000000000000
Shadow Skill: Eigi,7.17,00000101000000011000000000000000000010000
Sirius,7.17,00000000000100000000000000000000000001000
Rockman.EXE Stream,7.17,10000000100000000100000000110000000000000
AIKa,5.99,10100010000000000000000000000000000000000
Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA,6.0,00000100010000000000000010000000000000000
Sprite: Between Two Worlds,6.0,00000010000000000000000010000000000000000
Samurai Girl Real Bout High School,6.0,00100001000000000000000000000000000000000
Shounen Ninja Kaze no Fujimaru,6.0,10000000000000000000000001000000000000000
Rang Wo Men Shao Ba,6.0,00000000000000010000000100000000000000000
Masamune Datenicle,6.0,00000000000100000000000001000000000000000
Marvel Disk Wars: The Avengers,6.0,00000000000000100000000000000000000000000
Hello Kitty: Ringo no Mori no Fantasy,6.0,00000001000000000000000000000000000000000
Dallos,6.0,00000000000000000000000000010000000000000
Senkaiden Houshin Engi,7.17,10000001000100000000000000000000000001000
Backkom Mission Impossible,6.0,00000000000000100000000000000000000000000
Seihou Tenshi Angel Links,6.01,10100100000000000000000010000000001000000
Regalia: The Three Sacred Stars,6.01,00000000000000000000000000010000000000000
Mujaki no Rakuen,6.01,00000010000000000000000010100000000000000
Mobile Suit SD Gundam Mk III,6.01,00000000000000000000010000000000000000000
Duel Masters Victory V,6.01,10100000000000000000000000000000000000000
Yobarete Tobidete Akubi-chan,5.99,00000001000000000000000000000000000000000
Teito Monogatari,6.02,00000000000010000000000000000000000000000
Teekyuu 6 Specials,6.02,00000000000000000000000000000000000100000
Backkom Sports,5.98,00000000000000100000000000000000000000000
Gun-dou Musashi,5.98,00000000000000000000000001000000000000000
Gregory Horror Show: The Bloody Karte,5.98,00101000000010000000000000000000000001000
Himitsukessha Taka no Tsume Countdown,5.98,00000000000000000000010000000000000000000
Kamen Rider Fourze x Crayon Shin-chan,5.98,00100000000000000000000000000000000000000
Majuu Senshi Luna Varga,5.94,00100011000000000000000000000000000000000
Mighty Orbots,5.94,10100000000000000000000000000000000000000
Kagi Hime Monogatari: Eikyuu Alice Rondo - Extra Song,5.93,00000000000000010000000000000000000000000
Comet Lucifer,5.92,10000001000000000000000000000000000000000
School Days,5.9,00000100000000000000000010000000000000000
Overlord II,7.91,10000000100000010000000000000000000001000
Musekinin Kanchou Tylor,7.91,00100000000000000000000000010000001000000
Love Live! School Idol Project 2nd Season,7.91,00000000000000000000000000100000000000000
Kuroshitsuji,7.91,00101000000100000000100000000000000001000
InuYasha (TV),7.91,10101001000100010000000010000000000001000
Danshi Koukousei no Nichijou Specials,7.91,00000000000000000000000000100000100000000
Bishoujo Senshi Sailor Moon S,7.91,00000000000000010000000010000000000000000
Baby Steps,7.91,00000000000000000000000000100000100000000
Shin Obake no Q-tarou,5.87,00100000000000000000000000000000000001000
Texhnolyze,7.74,00000000000000000000000100010000000000000
Tennis no Ouji-sama: Another Story - Kako to Mirai no Message,7.74,00000000000000000000000000100000000100000
Washimo,5.87,00100000000000100000000000000000010000000
Servant x Service,7.74,00000000000000000000000000001000000000000
Seikai no Monshou,7.74,00000000000000000010000000010000001000000
Romeo x Juliet,7.74,00000001000100000000000000000000000000000
Sousei no Aquarion,7.16,00000000000000000100000010000000000011000
Donyatsu Specials,5.86,00000000000000000000000000010000000000000
Yami no Matsuei,7.16,00000101000010010000000000000011000000000
Tonkatsu DJ Agetarou,7.15,00100000000000000000000000000000000000000
Aoki Ryuusei SPT Layzner,7.14,00000000000000000110000000000000000000000
Chuukan Kanriroku Tonegawa,7.14,00000100000000000000010100000000000000000
Jigoku Shoujo,7.71,00000000000010000000000100000000000000000
Kyoushoku Soukou Guyver II,7.13,10000100000010000000000000000000000000000
Tenjou Tenge: The Ultimate Fight,7.12,00000100000000001000000010000000100000000
Anyamal Tantei Kiruminzoo,7.11,00100000000000000000000000000000000000000
Armitage III,7.11,10000000000000000100000010010000000000000
Domestic na Kanojo,7.11,00000000000000000000000010100000000000000
Fukumenkei Noise,7.11,00000100000000000000000010100000000000000
Futsuu no Joshikousei ga [Locodol] Yattemita. OVA,7.11,00100000000000000000000000000000000000000
Gamers!,7.11,00000000000000000000000010000000000000000
Karakuri Circus (TV),7.11,10000100000000000000100000000000000000000
Yuusha-Ou GaoGaiGar,7.92,00000000000000000100000000010000000000000
Top wo Nerae! Gunbuster,7.92,00100100000000000110000000010000100000000
Maria-sama ga Miteru 3rd,7.92,00000000000000000000000000100100000000000
Magic Kaito,7.92,00100000000000000000000010000000000000000
Hoozuki no Reitetsu 2nd Season,7.92,00001001000000000000000000000000000001000
Hataraku Maou-sama!,7.92,00001000000000000000000010000000000001000
Uchouten Kazoku,7.93,00101100000000000000000000000000000000000
Working'!!,7.93,00000000000000000000000010001000000000000
Tokyo Ghoul,7.93,00000100000010000000100100000000000001000
Aquarion Logos,5.8,00100101000000000100000010000000000000000
Sekiei Ayakashi Mangatan,5.8,00000000000100000000000000000000000000000
Rakushou! Hyper Doll,5.77,10100000000000000000000000010000000000000
Shuten Douji,5.77,00001000000110000000000000010000000001000
Pugyuru,5.76,00000001000000000000000000000000000000000
Schoolgirl Strikers: Animation Channel,5.72,00000000000000000000000000010000000000000
Pocket Monsters: Diamond & Pearl Tokubetsu-hen,7.08,00100000000000100000000000000000000000000
Porphy no Nagai Tabi,7.08,00000000000100100000000000000000000000000
Usagi-chan de Cue!!,5.72,00100010000000010000000000000000000000000
Mobile Suit Gundam ZZ: Gundam Frag.,5.71,00000000000000000110000000000000000000000
Kishin Douji Zenki,7.05,00100111000010010000000000000000000000000
Ichiban Ushiro no Daimaou,7.05,00100011010000010000000000000000000000000
Gunslinger Girl: Il Teatrino OVA,7.05,00000100000000000010000000000000000000000
Gravitation: Lyrics of Love,7.05,00000000000000000000000010000010000000000
Gakusen Toshi Asterisk,7.05,00100011010000000000000010110000000000000
Mahouka Koukou no Rettousei,7.68,00000000000000010000000010010000000001000
Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,7.64,00000000000010000000100100000000000000000
Arakawa Under the Bridge,7.64,00000000000000000000000010000000000000000
Yuru Yuri,7.65,00100000000000000000000000100000000000000
Uchuu Patrol Luluco,7.65,10100000000000000000000000000000000000000
Toriko,7.65,10100001000000000000000000000000000000000
Tonari no Kaibutsu-kun,7.65,00100000000000000000000010100000000000000
Tokyo Ravens,7.65,00000000000000010000000010000000000001000
Qin Shi Ming Yue: Tian Xing Jiu Ge 2nd Season,7.65,00000000000100001000000000000000000000000
Z/X: Code Reunion,5.67,00000001000000000000000000100000000000000
Ariel Deluxe,5.66,00100000000000000100000000000000000000000
Ore ga Suki nano wa Imouto dakedo Imouto ja Nai Specials,5.65,00000010000000000000000000000000000000000
Dragon Slayer Eiyuu Densetsu: Ouji no Tabidachi,5.63,00000001000000000000000000000000000000000
Robo to Shoujo (Kari),5.62,00100000000000000100000000000000000000000
Tachibanakan Triangle,5.62,00000010000000000000000000000000000000000
Chicchana Yukitsukai Sugar Specials,7.05,00100000000000010000000000000000000000000
Bishoujo Senshi Sailor Moon Crystal,7.05,00000000000000010000000010000000000000000
3x3 Eyes: Seima Densetsu,7.05,10001000000010000000000010000000000000000
Tsukuyomi: Moon Phase,7.06,00000001000000000000000010001000000000000
Thermae Romae,7.06,00000000000100000000000000000000000000000
Qin Shi Ming Yue: Ye Jin Tianming,7.06,00000000000100001000000000000000000000000
Project ARMS,7.06,00000000000000001000000000000000000000000
Overlord: Ple Ple Pleiades,7.06,00100000000000010000000000000000000000000
Monochrome Factor,7.06,00000000000000000000000000000001000000000
Ryuusei Sentai Musumet,5.92,00100010000000000000000010000000000000000
Duel Masters,5.9,10100000000000000000000000000000000000000
Kore wa Zombie Desu ka? of the Dead,7.65,00100000010000010000000000000000000001000
Konnichiwa Anne: Before Green Gables,7.65,00000000000100100000000000000000000000000
Kemono Friends,7.65,00100000000000000000000000000000000000000
Seihou Bukyou Outlaw Star,7.93,10000000000000000000000000010000001000000
Saiyuuki Gaiden,7.93,10000100000000000000000000000000000000000
Naruto,7.93,10100000000000001000000000000000000010000
Inazuma Eleven,7.65,00000000000000000000000000000000000010000
Hayate no Gotoku!,7.65,00100000010000000000010010000000000000000
Magi: Sinbad no Bouken,7.93,10000001000000010000000000000000000000000
Hungry Heart: Wild Striker,7.65,00100000000000000000000000000000000100000
Guilty Crown,7.65,00000100000000000000000010010000000010000
Fairy Tail,7.93,10100001000000010000000000000000000000000
Eikoku Koi Monogatari Emma: Molders-hen,7.93,00000100000100000000000010000000000000000
Zan Sayonara Zetsubou Sensei,7.94,00000000000000000000010000100000000000000
Akachan to Boku,7.93,00000100000000000000000000000000000000000
Seto no Hanayome OVA,7.94,00000000000000000000010010100000000000000
Saiyuuki Reload: Burial,7.94,10000101000000000000000000000000000000000
High Score,5.68,00100000000000000000000000100000000000000
Lost Universe,7.06,00100100000000000000000000010000100000000
Kyuuketsuhime Miyu,7.06,00001100000010000000000000000000000000010
Kinnikuman II Sei: Ultimate Muscle 2,7.06,00100000000000001000000000010000000100000
Kachou Ouji,7.06,10000000000000000001000000000000011000000
Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,7.06,00000000000000010000000000000000000000000
D.C.S.S: Da Capo Second Season,7.06,00000000010000000000000010000000000001000
Kyoufu Shinbun (2014),5.67,00001000000000000000000000000000000001000
Bakusou Kyoudai Let's & Go WGP,7.06,00000000000000000000000000000000000100000
Anima Yell!,7.06,00000000000000000000000000100000000000000
Aikatsu on Parade!,7.05,00000000000000000000000000100000010000000
Ace wo Nerae!,7.06,00000100000000000000000010100000000000000
.hack//Sign,7.06,10000000000000010000100000010000000000000
Wangu Xian Qiong,7.07,00100001000000000000000000000000000000000
Shinmai Maou no Testament Burst,7.07,00000011010000000000000010000000000000000
Seiken Tsukai no World Break,7.07,00000001010000000000000010100000000000000
Punch Line,7.07,00000010000000000000000000010000000010000
Onegai! Samia Don,7.07,00000001000000010000000000000000010000000
Iczer-Girl Iczelion,5.69,10000000000000000000000000000000000000000
Hatsukoi Monster,5.8,00000000000000000000000010100000000000000
Manie-Manie: Meikyuu Monogatari,7.07,00000001000010000000000000010000000000000
Murder Princess,7.07,10000000000000000000000000000000000000000
Kiss x Sis,7.07,00000010010000000000000010100000000000000
Koisuru Tenshi Angelique: Kagayaki no Ashita,7.07,00000001010000000000000010000000000000000
Kimi no Iru Machi,7.07,00000100000000000000000010000000000000000
Houkago no Ouji-sama,7.07,00000000000000000000000000100000100000000
Hagure Yuusha no Aesthetica,7.07,00000010000000000000000000000000000010000
Strike Witches,7.07,00000010000000010010000000000000000000000
Magic Kaito 1412,7.94,00100000000000000000000010000000000000000
Lupin III (2015),7.94,10100000000000000000100000000000000000000
Les Misérables: Shoujo Cosette,7.94,00000100000100000000000000000000000000000
Hoozuki no Reitetsu OVA,7.94,00001001000000000000000000000000000001000
Dragon Quest: Abel Yuusha Densetsu,7.06,10000001000000000000000000000000000000000
Jinzou Ningen Kikaider The Animation,7.06,00000100000000000100000000010000000000000
Grisaia no Kajitsu,7.65,00000000010000000000000110000000000000000
Ginga Eiyuu Densetsu: Die Neue These - Kaikou,7.65,00000100000000000010000000010000000000000
D-Frag!,7.65,00100000000000000000000000100000000000000
Bishoujo Senshi Sailor Moon SuperS,7.65,00000000000000010000000010000000000000000
Devilman: Crybaby,7.94,00011000000010000000000000000000000000000
Aa! Megami-sama!: Tatakau Tsubasa,7.65,00000000000000010000000010001000000000000
Ashita no Nadja,7.65,00000100000100000000000010000000000000000
Tsubasa Chronicle 2nd Season,7.66,10000101000000000000100010000000000001000
Utawarerumono Specials,7.66,00100001000000000000000000000000000000000
Carnival Phantasm,7.94,00000000000000000000010000000000000000000
Sword Art Online: Alicization,7.66,10000000100000000000000010000000000000000
Sayonara Zetsubou Sensei,7.95,00000000000000000000010000100000000000000
Mobile Suit Gundam Thunderbolt,7.95,00000100000000000010000000010000001000000
Special A,7.66,00000000000000000000000010100000000000000
Macross F,7.95,00000000000000000111000010000000001000000
Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,7.66,00000100000000000110000000000000000000000
Isekai no Seikishi Monogatari,7.95,00100011010000000100000000000000000000000
Shokugeki no Souma: Ni no Sara OVA,7.66,00000000000000000000000000100000000000000
Xiao Lu He Xiao Lan,7.96,00100100000000010000000000110000010000000
Hidamari Sketch x ☆☆☆,7.96,00100000000000000000000000100000000000000
Sky Girls,7.06,00000000000000000010000000000000000000000
Smile Precure!,7.06,00000001000000010000000000000000000000000
Zero no Tsukaima: Princesses no Rondo Picture Drama,7.03,10100111010000010000000010000000000000000
Battle Spirits: Sword Eyes Gekitouden,7.01,10000000000000000000000000000000000000000
Asura Cryin',7.01,00000000000000000000000000000000000001000
YAT Anshin! Uchuu Ryokou 2,7.02,00100000000000000000000000010000000000000
Tiger Mask W,7.02,00000100000000000000000000000000000100000
Shin Hokuto no Ken,7.02,00000000000000001000000000010000000000000
Rinne no Lagrange Season 2,7.02,00100000000000000100000000000000000000000
Onegai My Melody Sukkiri♪,7.01,00000000000000010000000000000000000000000
Maria†Holic Alive,7.02,00000000000000000000010000100000000000000
Ie Naki Ko Remy Specials (2001),7.02,00000000000000000000000000000000010000000
Hua Jianghu Zhi Ling Zhu,7.02,00000100000100001000000000000000000000000
Granbelm,7.02,00000000000000010000000000000000000000000
Futari wa Precure: Max Heart,7.02,00100001000000010000000000000000000000000
Gate Keepers,7.02,00100001000000000100000000010000000000000
Ergo Proxy,7.96,00000000000000000000100000000000000000000
Durarara!! Specials,7.96,00100000000000000000000000000000000000000
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,7.97,00000000000000000000000100000000000000100
Terra e... (TV),7.97,00000100000000000010000000010000000000000
Tennis no Ouji-sama,7.97,00100000000000000000000000100000000100000
Yuusha Tokkyuu Might Gaine,7.03,10000000000000000000000000010000000000000
Sekaiichi Hatsukoi,7.97,00000100000000000000000010000000000000000
Tottoko Hamtarou,7.03,00100000000000000000000000000000000000000
Seitokai Yakuindomo* OVA,7.97,00100000000000000000000000100000000000000
Stratos 4 Advance Kanketsu-hen,7.03,00000000000000000010000000000000000000000
Starmyu,7.03,00000000000000000000000000100000000000000
Junjou Romantica OVA,7.97,00000100000000000000000010000000000000000
Igano Kabamaru,7.97,10100000000000000000000010100000000000000
Shinkon Gattai Godannar!! 2nd Season,7.03,00100000000000000100000010000000000000000
Renkin San-kyuu Magical? Pokaan,7.03,00000010000000010000010000000000000000000
Nichijou: Original Jikai Yokoku,7.03,00100000000000000000000000000000000000000
Natsu-iro Kiseki,7.03,00000000000000000000000000000000010000000
Loveless,7.03,00000101000001000000100010000000000001000
"Iriya no Sora, UFO no Natsu",7.03,00000000000000000000000010000000000000000
Generator Gawl,7.03,10100100000000000000000000010000000000000
El Hazard: The Wanderers,7.03,00100000000000000000000010000000000000000
Code Geass: Hangyaku no Lelouch Picture Drama,7.03,00000000000000000000000000100000000000000
Batman: Gotham Knight,7.03,10000000000000000000000000000000000000000
Arslan Senki (TV) OVA,7.03,00000001000100000000000000000000000000000
Yu☆Gi☆Oh! Arc-V,7.04,00000001100000000000000000000000000000000
UFO Princess Valkyrie 3: Seiresetsu no Hanayome,7.04,00000000000000010000000010000000000000000
Tongari Boushi no Memole,7.04,00000000000000010000000000000000000000000
UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku,7.04,00000000000000000000000010000000000000000
Tokyo Mew Mew,7.04,00100001000000010000000010000000000000000
Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,7.04,00000000000000000000000000100000000000000
Starship Operators,7.04,00000000000000000010000000010000000000000
Soukou Kihei Votoms: Kakuyaku taru Itan,7.04,00000000000000000110000000000000000000000
Sora wo Kakeru Shoujo,7.04,00100000000000000000000000010000000000000
Otogi Juushi Akazukin,7.04,00100000000000000000000000000000000000000
Omamori Himari,7.04,00101010010000000000000010000000000001000
No Guns Life,7.04,00000100000000000000000000010000000000000
Minami no Niji no Lucy,7.04,10000000000000000000000000000000000000000
Nana Recaps,7.04,00000100000000000001000010000010000000000
Keppeki Danshi! Aoyama-kun,7.04,00000000000000000000000000001000000000000
Mai-Otome Specials,7.04,00100000000000010000000000000000000000000
Kagaku Ninja-tai Gatchaman,7.04,10000000000000000000000000010000000000000
Sarazanmai,7.66,00000001000000000000000000000000000000000
Sakamoto Desu ga?,7.66,00100000000000000000000000100000000000000
Mitsudomoe,7.66,00000000000000000000000000100000000000000
Hokuto no Ken,7.97,00000100000000001000000000010000000000000
Hidamari Sketch x Honeycomb,7.97,00100000000000000000000000100000000000000
Fairy Tail (2014),7.97,10100001000000010000000000000000000000000
Iron Kid,7.04,10100000000000000000000000000000000000000
Tanaka-kun wa Itsumo Kedaruge,7.98,00100000000000000000000000000000000000000
Tentai Senshi Sunred 2nd Season,7.98,00000000000000000000010000001000000000000
Sakigake!! Cromartie Koukou,7.98,00000000000000000000000000100000000000000
Mobile Suit Zeta Gundam,7.98,00000100000000000000000010010000001000000
Junjou Romantica 3,7.98,00000100000000000000000010000000000000000
Futari wa Precure,7.04,00100001000000010000000000000000000000000
Bishoujo Senshi Sailor Moon: Sailor Stars,7.98,00100101000000010000000010000000000000000
Freezing,7.04,00000110010000001000000010010000000000000
Endro~!,7.04,00000000000000010000000000000000000000000
Yume-iro Pâtissière,7.99,00000000000000000000000000100000000000000
Digimon Savers,7.04,00100101000000000000000000000000000000000
Log Horizon 2nd Season,7.66,10000001100000000000000000000000000000000
Hakumei to Mikochi,7.66,00000000000000000000000000001000000000000
GetBackers,7.66,00100100000000000000100000000000100010000
Gensoumaden Saiyuuki,7.66,00100100000000000000000000000000000001000
Free!: Dive to the Future,7.66,00000100000000000000000000100000010000000
Digimon Tamers,7.66,00100101000000000000000000000000000000000
Soul Eater,7.99,00100001000000000000000000000000000001000
Shirokuma Cafe,7.99,00100000000000000000000000000000000000000
School Rumble,7.99,00000000000000000000000010100000000000000
Non Non Biyori,7.99,00000000000000000000000000101000000000000
Kekkai Sensen & Beyond,7.99,00100001000000000000000000000000100011000
B-gata H-kei,7.04,00000010000000000000000010100000000000000
Wangu Xian Qiong 2nd Season,7.05,00100001000000000000000000000000000000000
Sword Art Online II,7.05,10000000100000000000000010000000000000000
Shingeki! Kyojin Chuugakkou,7.05,00000000000000000000010000100000000000000
Servamp,7.05,00100100000000000000000000000000000001010
Ookami to Koushinryou VR,7.05,00000000000100000000000000000000000000000
Mushrambo,7.05,10000101000000000000000000000000000000000
Montana Jones,7.05,00100000000000000000100000000000000000000
Mahou Sensei Negima!,7.05,00000011010000010000000010100000100010000
Uchuu Senkan Yamato,7.67,10000100000000000010000000010000000000000
The iDOLM@STER,7.67,00000100000000000000000000000000000000000
Sora no Otoshimono: Forte,7.67,00000010010000000000000010010000100000000
Senjou no Valkyria,7.67,00000000000000000010000000000000000000000
Rakudai Kishi no Cavalry,7.67,00000011000000000000000010000000000000000
Pretty Rhythm: Rainbow Live,7.67,00000000000000000001000000000000000100000
Noein: Mou Hitori no Kimi e,7.67,00000100000000000000000000010000000000000
Nobunaga Concerto,7.67,00000000000100000000000010000000000000000
Jormungand: Perfect Order,7.99,10000000000000000000000000000000000000000
